application,process_id,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,time_in_seconds,ms_in_present_api,ms_between_presents,AllowsTearing,PresentMode,ms_until_render_complete,ms_until_displayed,ms_between_display_change,ms_until_render_start,ms_gpu_active,QPCTime,GpuPower,GpuVoltage,GpuFrequency,GpuTemp,GpuUtilization,GpuRenderComputeUtilization,GpuMediaUtilization,GpuFan[0],GpuFan[1],GpuFan[2],GpuFan[3],GpuFan[4],VramFrequency,VramEffectiveFreq,VramReadBandwidth,VramWriteBandwidthCounter,VramTemperature,VramPower,VramVoltagePsuType[0],PsuPower[0],PsuVoltage[0],PsuType[1],PsuPower[1],PsuVoltage[1],PsuType[2],PsuPower[2],PsuVoltage[2]PsuType[3],PsuPower[3],PsuVoltage[3],PsuType[4],PsuPower[4],PsuVoltage[4],GpuPowerLimited,GpuTemperatureLimited,GpuCurrentLimitedGpuVoltageLimited,GpuUtilizationLimited,VramPowerLimited,VramTemperatureLimited,VramCurrentLimited,VramVoltageLimited,VramUtilzationLimited,,,
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4821,0.1581,0.8505,1,4,0.5589,0.6585,0.5764,-0.0264,0.4734,2967639136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.483,0.0524,0.9051,1,4,0.5654,0.6689,0.9155,-0.0194,0.4792,2967648187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.484,0.0626,0.9278,1,4,0.5699,0.7029,0.9618,0.0118,0.4552,2967657465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4849,0.0703,0.8961,1,4,0.6556,0.7806,0.9738,-0.0286,0.4999,2967666426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4859,0.0582,1.0097,1,4,0.5409,0.6399,0.869,-0.031,0.4709,2967676523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4867,0.0501,0.817,1,4,0.6196,0.7285,0.9056,-0.0274,0.4927,2967684693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4876,0.0521,0.8836,1,4,0.5769,0.7071,0.8622,0.0147,0.4446,2967693529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4884,0.0603,0.8814,1,4,0.6145,0.7648,0.9391,-0.0269,0.4978,2967702343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4893,0.0501,0.824,1,4,0.5853,0.7103,0.7695,0.0164,0.4486,2967710583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4901,0.0518,0.8725,1,4,0.6382,0.7678,0.93,-0.018,0.4843,2967719308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4911,0.0552,0.9324,1,4,0.6016,0.7315,0.8961,-0.0308,0.498,2967728632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4919,0.055,0.8599,1,4,0.5881,0.7174,0.8458,-0.0182,0.4806,2967737231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4928,0.0507,0.8883,1,4,0.6051,0.742,0.9129,-0.0117,0.4868,2967746114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4937,0.0541,0.8578,1,4,0.5735,0.7046,0.8204,-0.0277,0.4669,2967754692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4946,0.0551,0.8948,1,4,0.7384,0.8678,1.058,-0.0065,0.6046,2967763640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4954,0.145,0.794,1,4,0.706,0.8229,0.7491,0.0872,0.5052,2967771580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4962,0.0567,0.8201,1,4,0.6387,0.7411,0.7383,0.0139,0.526,2967779781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4971,0.0541,0.9113,1,4,0.5597,0.6557,0.8259,-0.0225,0.4769,2967788894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4981,0.0539,0.9538,1,4,0.5904,0.8164,1.1145,-0.0165,0.4775,2967798432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4989,0.0525,0.8647,1,4,0.566,0.685,0.7333,-0.037,0.4917,2967807079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.4998,0.0508,0.8494,1,4,0.5295,0.6245,0.7889,0.0236,0.4079,2967815573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5007,0.0625,0.9483,1,4,0.5511,0.6497,0.9735,0.0107,0.4422,2967825056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5016,0.0718,0.8719,1,4,0.5672,0.6591,0.8813,0.0065,0.4381,2967833775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5025,0.055,0.9273,1,4,0.5431,0.6346,0.9028,-0.0592,0.4769,2967843048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5034,0.0504,0.8783,1,4,0.5681,0.6594,0.9031,0.004,0.4783,2967851831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5042,0.0524,0.8288,1,4,0.5836,0.6753,0.8447,0.0161,0.461,2967860119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5051,0.0504,0.8579,1,4,0.5695,0.662,0.8446,-0.0234,0.4901,2967868698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5059,0.0496,0.8405,1,4,0.6052,0.6965,0.875,-0.0261,0.4948,2967877103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5068,0.051,0.847,1,4,0.5554,0.6583,0.8088,-0.0311,0.4734,2967885573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5077,0.0535,0.9165,1,4,0.5484,0.6432,0.9014,-0.0326,0.4813,2967894738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5085,0.0538,0.8349,1,4,0.5715,0.6708,0.8625,-0.0086,0.474,2967903087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5095,0.0574,0.9766,1,4,0.5947,0.7076,1.0134,-0.0152,0.5189,2967912853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5104,0.06,0.8955,1,4,0.5639,0.6683,0.8562,-0.025,0.4799,2967921808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5114,0.0577,0.9662,1,4,0.5807,0.6922,0.9901,-0.0191,0.4948,2967931470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5123,0.0614,0.9228,1,4,0.5772,0.6757,0.9063,-0.0246,0.4932,2967940698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5131,0.0547,0.846,1,4,0.5784,0.6792,0.8495,-0.0235,0.4938,2967949158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5139,0.0581,0.7853,1,4,0.5566,0.6657,0.7718,-0.0243,0.4803,2967957011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5147,0.0552,0.824,1,4,0.5784,0.7948,0.9531,-0.0204,0.4759,2967965251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5156,0.0576,0.8812,1,4,0.587,0.7002,0.7866,-0.0195,0.4973,2967974063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5166,0.0941,0.935,1,4,0.6224,0.7471,0.9819,-0.0095,0.5159,2967983413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5175,0.0607,0.9784,1,4,0.6241,0.7411,0.9724,-0.0208,0.5229,2967993197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5185,0.0582,0.9368,1,4,0.5542,0.6541,0.8498,-0.0331,0.4748,2968002565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5194,0.0539,0.8943,1,4,0.5431,0.6446,0.8848,-0.0227,0.4574,2968011508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5203,0.051,0.9333,1,4,0.5903,0.6926,0.9813,-0.0223,0.5008,2968020841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5212,0.0545,0.8776,1,4,0.6024,0.71,0.895,-0.0253,0.4944,2968029617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5221,0.0506,0.9408,1,4,0.5493,0.6446,0.8754,-0.0272,0.4821,2968039025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.523,0.0639,0.8765,1,4,0.5437,0.873,1.1049,-0.0335,0.4797,2968047790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5239,0.0527,0.946,1,4,0.5746,0.6845,0.7575,-0.0245,0.4936,2968057250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5248,0.0521,0.8499,1,4,0.5834,0.6862,0.8516,-0.02,0.4974,2968065749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5257,0.0473,0.8719,1,4,0.5693,0.6627,0.8484,-0.0149,0.4786,2968074468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5266,0.0535,0.9298,1,4,0.5825,0.6824,0.9495,-0.02,0.4969,2968083766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5274,0.0521,0.8366,1,4,0.5679,0.6724,0.8266,-0.0121,0.4867,2968092132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5283,0.0487,0.914,1,4,0.5846,0.6803,0.9219,-0.0126,0.4931,2968101272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5292,0.0567,0.8425,1,4,0.5407,0.6386,0.8008,-0.0344,0.4525,2968109697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5301,0.0632,0.8983,1,4,0.5798,0.6767,0.9364,-0.0155,0.4798,2968118680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.531,0.0671,0.9126,1,4,0.5704,0.6659,0.9018,-0.0282,0.4971,2968127806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5319,0.0536,0.8719,1,4,0.6029,0.7179,0.9239,0.0124,0.4516,2968136525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5328,0.0602,0.9159,1,4,0.5541,0.6462,0.8442,0.0053,0.4459,2968145684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5336,0.0512,0.816,1,4,0.5835,0.6782,0.848,0.0152,0.4381,2968153844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5345,0.0591,0.8913,1,4,0.5653,0.6588,0.8719,0.0153,0.4539,2968162757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5353,0.0527,0.8612,1,4,0.5622,0.6566,0.859,0.0112,0.4533,2968171369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5363,0.0522,0.9143,1,4,0.6165,0.7237,0.9814,-0.0156,0.4925,2968180512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5371,0.0614,0.8356,1,4,0.5499,0.6482,0.7601,-0.0326,0.4779,2968188868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.538,0.0581,0.9059,1,4,0.5828,0.7017,0.9594,-0.0203,0.5001,2968197927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5389,0.0564,0.8774,1,4,0.5386,0.6356,0.8113,-0.0284,0.4628,2968206701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5397,0.0513,0.8288,1,4,0.585,0.8183,1.0115,-0.025,0.4823,2968214989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5406,0.05,0.8478,1,4,0.6122,0.7112,0.7407,-0.017,0.4953,2968223467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5414,0.0542,0.8549,1,4,0.5566,0.6573,0.801,-0.022,0.479,2968232016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5422,0.0635,0.8225,1,4,0.5305,0.6318,0.797,-0.0356,0.4701,2968240241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5431,0.0534,0.8664,1,4,0.6122,0.7079,0.9425,-0.0211,0.4946,2968248905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.544,0.0524,0.895,1,4,0.5679,0.6729,0.86,-0.0111,0.4739,2968257855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5449,0.0659,0.8925,1,4,0.5827,0.6911,0.9107,-0.0258,0.4622,2968266780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5459,0.0614,1.0316,1,4,0.6179,0.7401,1.0806,-0.0139,0.5067,2968277096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5469,0.0642,0.949,1,4,0.5469,0.6464,0.8553,-0.0258,0.4653,2968286586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5477,0.051,0.8372,1,4,0.5744,0.6721,0.8629,-0.0176,0.483,2968294958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5486,0.0492,0.86,1,4,0.6576,0.7595,0.9474,-0.0133,0.4974,2968303558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5494,0.0506,0.8289,1,4,0.5747,0.6733,0.7427,-0.0111,0.4773,2968311847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RainbowSix.exe,968,0x1f40fea6d20,DXGI,0,0,0,70.5502,0.052,0.8237,1,4,0.5913,0.689,0.8394,-0.0082,0.4933,2968320084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
